"","X","sample","Macroalgae","Turf.algae","Unconsolidated","Seagrasses","Sponges","Consolidated","Other","NetName","ResName","ResArea","ZoneName","ZoneIUCN","NatLegend","Area_KM2","GAZ_DATE","LATEST_GAZ","coords.x1","coords.x2"
"423",423,"LGBDT3_0373",0,0,9.09,90.91,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2165333,-33.5929
"424",424,"LGBDT3_0381",0,0,8.33,91.67,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2164,-33.59261667
"425",425,"LGBDT3_0385",0,100,0,0,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2163333,-33.59245
"426",426,"LGBDT3_0390",0,0,10,90,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2163,-33.59225
"427",427,"LGBDT3_0400",0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2162333,-33.59186667
"428",428,"LGBDT3_0424",0,0,0,100,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2161,-33.59091667
"429",429,"LGBDT3_0426",0,0,0,100,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2161,-33.59083333
"430",430,"LGBDT3_0435",0,0,0,100,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2161,-33.59051667
"431",431,"LGBDT3_0444",0,0,0,60,40,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.216,-33.59018333
"432",432,"LGBDT3_0461",0,0,0,100,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2157167,-33.58951667
"433",433,"LGBDT3_0481",0,0,0,100,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2155833,-33.58878333
"434",434,"LGBDT3_0503",0,0,0,100,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2152667,-33.588
"435",435,"LGBDT3_0509",0,0,0,100,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2152167,-33.58778333
"436",436,"LGBDT3_0518",0,0,10,90,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2150667,-33.58745
"437",437,"LGBDT3_0522",0,0,7.69,92.31,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.21505,-33.5873
"438",438,"LGBDT3_0526",0,0,90,10,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.215,-33.58713333
"439",439,"LGBDT3_0539",0,0,0,100,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.21485,-33.58665
"440",440,"LGBDT3_0562",0,0,20,80,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2145333,-33.58583333
"441",441,"LGBDT3_0617",0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2135333,-33.58388333
"442",442,"LGBDT3_0635",0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2133167,-33.5832
"443",443,"LGBDT3_0662",0,0,0,100,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2129667,-33.58221667
"444",444,"LGBDT3_0686",0,0,0,100,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2127167,-33.5814
"445",445,"LGBDT3_0688",0,0,0,100,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2126833,-33.58131667
"446",446,"LGBDT3_0690",30,10,0,60,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2126333,-33.58126667
"447",447,"LGBDT3_0696",0,0,0,100,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2127167,-33.58101667
"448",448,"LGBDT3_0711",15.38,38.46,0,46.15,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2127667,-33.58048333
"449",449,"LGBDT3_0714",0,0,0,100,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.21275,-33.58036667
"450",450,"LGBDT3_0724",0,0,0,100,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2126667,-33.58
"451",451,"LGBDT3_0728",0,0,0,100,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2126167,-33.57985
"452",452,"LGBDT3_0753",0,0,0,100,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2124167,-33.57891667
"453",453,"LGBDT3_0780",0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.21275,-33.57795
"454",454,"LGBDT3_0791",10,0,40,50,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.21285,-33.57758333
"455",455,"LGBDT3_0803",0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2128333,-33.57713333
"456",456,"LGBDT3_0809",0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2129833,-33.57693333
"457",457,"LGBDT3_0815",0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.21315,-33.57675
"458",458,"LGBDT3_0822",0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2132,-33.57648333
"459",459,"LGBDT3_0824",0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2132,-33.57641667
"460",460,"LGBDT3_0833",0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2132167,-33.57608333
"461",461,"LGBDT3_0837",0,0,70,30,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.21325,-33.57593333
"462",462,"LGBDT3_0856",0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2134,-33.5753
"463",463,"LGBDT3_0860",0,0,50,50,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2134333,-33.57515
"464",464,"LGBDT3_0869",0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2134833,-33.57483333
"465",465,"LGBDT3_0873",0,0,70,30,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.21345,-33.5747
"466",466,"LGBDT3_0875",0,0,90,10,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2134667,-33.57461667
"467",467,"LGBDT3_0882",0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2134333,-33.57435
"468",468,"LGBDT3_0884",0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2134167,-33.5743
"469",469,"LGBDT3_0900",0,0,0,100,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2133,-33.5737
"470",470,"LGBDT3_0902",0,0,33.33,66.66,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2133167,-33.57363333
"471",471,"LGBDT3_0937",0,0,0,100,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2129333,-33.57241667
"472",472,"LGBDT3_0939",0,0,28.57,71.43,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2129167,-33.57235
"473",473,"LGBDT3_0950",0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2128667,-33.57193333
"474",474,"LGBDT3_0963",0,0,80,20,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2128833,-33.5715
"475",475,"LGBDT3_0965",80,0,0,0,20,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2128833,-33.57143333
"476",476,"LGBDT3_0969",0,0,16.67,83.34,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2129167,-33.57125
"477",477,"LGBDT3_0971",0,0,40,60,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.21295,-33.5712
"478",478,"LGBDT3_0973",0,0,0,100,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.213,-33.57113333
"479",479,"LGBDT3_0975",0,0,0,100,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2130333,-33.57106667
"480",480,"LGBDT3_0983",0,0,10,90,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2129333,-33.5708
"481",481,"LGBDT3_0987",0,0,10,90,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2128833,-33.57068333
"482",482,"LGBDT3_0991",0,0,0,100,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2128667,-33.57053333
"483",483,"LGBDT3_0993",0,0,20,80,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.21285,-33.57046667
"484",484,"LGBDT3_1007",0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.21285,-33.57001667
"485",485,"LGBDT3_1009",0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2128167,-33.56991667
"486",486,"LGBDT3_1017",0,0,70,30,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2127333,-33.56966667
"487",487,"LGBDT3_1019",0,0,60,40,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2127667,-33.5696
"488",488,"LGBDT3_1022",0,100,0,0,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.21285,-33.56948333
"489",489,"LGBDT3_1023",0,100,0,0,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2128333,-33.56945
"490",490,"LGBDT3_1025",0,100,0,0,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2128333,-33.56936667
"491",491,"LGBDT3_1027",0,38.46,0,61.54,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2128167,-33.56931667
"492",492,"LGBDT3_1042",0,70,0,30,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2126,-33.56881667
"493",493,"LGBDT3_1044",0,0,0,99.99,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2125833,-33.56873333
"494",494,"LGBDT3_1046",0,0,0,100,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2125667,-33.56868333
"495",495,"LGBDT3_1048",0,0,0,100,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2125333,-33.5686
"496",496,"LGBDT3_1052",0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2125167,-33.56848333
"497",497,"LGBDT3_1054",0,0,70,30,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2124833,-33.5684
"498",498,"LGBDT3_1058",0,50,20,30,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2124167,-33.56826667
"499",499,"LGBDT3_1060",0,100,0,0,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2123667,-33.5682
"500",500,"LGBDT3_1068",0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2122833,-33.56796667
"501",501,"LGBDT3_1070",0,0,0,100,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2122833,-33.56788333
"502",502,"LGBDT3_1072",0,0,40,60,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2122667,-33.5678
"503",503,"LGBDT3_1080",0,50,0,50,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2122667,-33.56753333
"504",504,"LGBDT3_1086",0,66.67,0,33.33,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.21225,-33.56731667
"505",505,"LGBDT3_1089",0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2122333,-33.56721667
"506",506,"LGBDT3_1091",0,0,80,20,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2122,-33.56716667
"507",507,"LGBDT3_1093",0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2122,-33.56708333
"508",508,"LGBDT3_1100",0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2121833,-33.56686667
"509",509,"LGBDT3_1105",0,0,10,90,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2122167,-33.56668333
"510",510,"LGBDT3_1107",40,40,10,10,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2122,-33.56661667
"511",511,"LGBDT3_1109",0,0,0,100,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2121667,-33.56655
"512",512,"LGBDT3_1127",0,0,100,0,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2119667,-33.56595
"513",513,"LGBDT3_1129",0,0,50,50,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2119667,-33.5659
"514",514,"LGBDT3_1141",0,0,40,60,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2118667,-33.56548333
"515",515,"LGBDT3_1142",0,0,0,100,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2118667,-33.56543333
"516",516,"LGBDT3_1147",0,0,0,99.99,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2118333,-33.5653
"517",517,"LGBDT3_1155",0,75,0,25,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2118,-33.56501667
"518",518,"LGBDT3_1160",0,0,7.14,92.86,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2117333,-33.56488333
"519",519,"LGBDT3_1160",0,0,7.14,92.86,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2117333,-33.56488333
"520",520,"LGBDT3_1162",0,100,0,0,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2117,-33.56483333
"521",521,"LGBDT3_1164",0,100,0,0,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2116833,-33.56475
"522",522,"LGBDT3_1169",26.32,5.26,68.42,0,0,0,0,"South-west","Geographe",976.656117,"Habitat Protection Zone","IV","Habitat Protection Zone (IUCN IV)",21.0728286984,"1899/12/30","1899/12/30",115.2116167,-33.5646
